ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Daniyal,188,1771513158638,2.90788,3.22552,8.85733,-3.41034,9.36889,-4.05121
Daniyal,189,1771513158654,2.72602,3.48425,8.9004,-0.29755,3.08227,-4.96673
Daniyal,190,1771513158672,2.31894,3.56321,8.85255,1.3504,-4.42505,-2.34222
Daniyal,191,1771513158687,1.95254,3.54886,8.83819,3.30353,-11.44408,2.84576
Daniyal,192,1771513158705,1.95254,3.54886,8.83819,3.91388,-13.33617,4.61578
Daniyal,193,1771513158721,2.05304,3.68764,8.70658,4.15802,-17.601,8.70513
Daniyal,194,1771513158737,2.3333,3.61585,8.4335,3.6087,-17.29583,8.58306
Daniyal,195,1771513158758,2.81695,3.92243,8.66561,3.12042,-21.14104,5.47027
Daniyal,196,1771513158771,2.98684,4.39143,9.24527,4.89044,-23.39934,1.19781
Daniyal,197,1771513158789,3.28864,4.53769,8.90519,5.62286,-25.10832,-3.31878
Daniyal,198,1771513158804,3.28864,4.53769,8.90519,6.78253,-25.90178,-7.89642
Daniyal,199,1771513158821,3.36042,4.45155,8.77598,7.45391,-26.93937,-7.3471
Daniyal,200,1771513158839,2.82413,4.24547,8.36172,4.95147,-28.52629,-5.39398
Daniyal,201,1771513158855,2.96052,4.25982,8.22293,2.388,-29.56388,-3.68499
Daniyal,202,1771513158872,2.86002,4.5353,8.84537,-2.3117,-32.61564,-0.45013
Daniyal,203,1771513158889,3.42024,4.58315,9.72623,-0.96893,-32.73771,-0.63324
Daniyal,204,1771513158905,3.42024,4.58315,9.72623,4.21905,-30.05216,-1.6098
Daniyal,205,1771513158921,3.99482,4.63819,10.28435,5.56182,-22.85002,-4.23431
Daniyal,206,1771513158937,3.96371,4.42523,10.24337,10.81084,-16.13616,-4.41742
Daniyal,207,1771513158954,3.37717,3.85753,9.6688,8.1253,-8.5144,-3.99017
Daniyal,208,1771513158973,2.85763,3.47707,8.94108,9.52911,-1.43433,-2.8305
Daniyal,209,1771513158989,2.11316,3.37867,8.4,7.51495,4.05884,-1.79291
Daniyal,210,1771513159005,2.11316,3.37867,8.4,5.25665,7.17163,0.16022
Daniyal,211,1771513159021,1.97886,3.37867,7.95703,7.63702,13.2141,1.25885
Daniyal,212,1771513159036,2.52233,3.60868,7.83978,6.29425,19.00481,2.05231
Daniyal,213,1771513159055,2.53669,4.07079,8.1676,10.01739,18.33342,3.88336
Daniyal,214,1771513159073,2.32134,4.20957,7.89003,10.50567,16.3803,4.49371
Daniyal,215,1771513159089,2.61117,4.28614,7.80389,12.51983,14.19066,3.94439
Daniyal,216,1771513159105,2.61117,4.28614,7.80389,13.8626,13.51928,1.68609
Daniyal,217,1771513159121,2.5008,4.41296,8.02403,15.32744,12.1765,-0.93841
Daniyal,218,1771513159139,2.03629,4.59751,7.93071,18.07402,13.2141,-5.33294
Daniyal,219,1771513159155,1.51914,4.5018,7.902,22.28545,15.04515,-6.43157
