ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Daniyal,13399,1771510407290,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13400,1771510407309,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13401,1771510407325,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13402,1771510407341,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13403,1771510407357,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13404,1771510407373,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13405,1771510407389,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13406,1771510407406,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13407,1771510407423,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13408,1771510407439,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13409,1771510407457,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13410,1771510407474,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13411,1771510407489,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13412,1771510407506,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13413,1771510407520,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13414,1771510407538,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13415,1771510407554,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13416,1771510407572,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13417,1771510407588,-0.52433,-5.53779,9.44752,0,0,0
Daniyal,13418,1771510407605,-0.52433,-5.53779,9.44752,0,0,0
